Date,Link,Title,Venue,Language
2020-04-12 07:34:14.141400+00:00,https://www.blick.ch/news/schweiz/die-unverzichtbaren-in-der-coronakrise-vom-roten-meer-direkt-in-den-militaereinsatz-id15841042.html,Sie sind in der Corona-Krise unverzichtbar: Der Sani-Soldat ,Blick,DE
2020-04-12 07:36:04.044000+00:00,https://www.blick.ch/news/schweiz/die-unverzichtbaren-in-der-coronakrise-wir-haben-jeden-letzten-kopfsalat-verkauft-id15840197.html,Sie sind in der Corona-Krise unverzichtbar: Der Bauer ,Blick,DE
2020-04-12 07:36:16.161600+00:00,https://www.blick.ch/news/schweiz/die-unverzichtbaren-in-der-coronakrise-kann-distanz-regel-nicht-einhalten-id15841043.html,Sie sind in der Corona-Krise unverzichtbar: Kinderbetreuerin ,Blick,DE
2020-04-12 07:42:30.303000+00:00,https://www.blick.ch/sport/fussball/superleague/sfv-boss-dominique-blanc-exklusiv-so-war-mein-kampf-mit-dem-coronavirus-id15841447.html,SFV-Boss Blanc: So war mein Kampf gegen das Coronavirus! ,Blick,DE
2020-04-12 08:39:00+00:00,https://www.srf.ch/news/international/wegen-corona-krise-die-mafia-in-palermo-koennte-profitieren,Wegen Corona-Krise - Die Mafia in Palermo könnte profitieren - News ,SRF,DE
2020-04-12 08:41:28.282800+00:00,https://www.blick.ch/news/ganzes-quartier-hoert-mit-volksmusiker-spielt-jeden-abend-fuer-corona-opfer-id15841735.html,Jeden Abend spielt Volksmusiker auf Balkon für Corona-Opfer ,Blick,DE
2020-04-12 08:45:28.282800+00:00,https://www.blick.ch/news/politik/muessen-gewisse-todesfaelle-in-kauf-nehmen-svp-nationalraetin-martullo-blocher-fordert-schnelle-oeffnung-der-wirtschaft-id15841760.html,Martullo-Blocher kritisiert Corona-Lockdown des Bundesrates ,Blick,DE
2020-04-12 08:56:26+00:00,https://www.rts.ch/info/suisse/11242890-le-covid19-marqueratil-un-tournant-dans-la-lutte-contre-le-rechauffement.html,Le Covid-19 marquera-t-il un tournant dans la lutte contre le réchauffement?  - rts.ch - Suisse,RTS,FR
2020-04-12 09:00:00+00:00,https://www.swissinfo.ch/eng/french-patients-treated-in-switzerland_coronavirus--good-french-swiss-relations-mobilise-to-save-lives/45674338,Coronavirus: good French-Swiss relations mobilise to save lives ,SWI swissinfo.ch (EN),EN
2020-04-12 09:26:51.515100+00:00,https://www.blick.ch/news/schweiz/die-unverzichtbaren-in-der-coronakrise-der-kontakt-zu-den-menschen-vertieft-sich-id15840196.html,Sie sind in der Corona-Krise unverzichtbar: Die Pfarrerin ,Blick,DE
2020-04-12 09:28:00+00:00,https://www.20min.ch/ro/news/science/story/Pr-visionnistes-victimes-collat-rales-du-coronavirus-22289753,20min - Prévisionnistes victimes collatérales du coronavirus,20 Minutes (FR),FR
2020-04-12 09:49:12.961000+00:00,https://www.bazonline.ch/wir-rechnen-mit-einer-nicht-covid-welle-796490202056,Rundgang im Claraspital – «Wir rechnen mit einer Nicht-Covid-Welle» ,Basler Zeitung,DE
2020-04-12 09:51:52.525200+00:00,https://www.blick.ch/news/schweiz/die-unverzichtbaren-in-der-coronakrise-wir-bekommen-gerade-viel-dankbarkeit-id15841689.html,Sie sind in der Corona-Krise unverzichtbar: Die Beladerin ,Blick,DE
2020-04-12 09:55:55.555500+00:00,https://www.blick.ch/news/schweiz/evolutionsmediziner-frank-ruehli-ueber-hoffnung-waehrend-der-corona-pandemie-wir-koennten-glimpflich-davonkommen-id15839553.html,Interview zu Covid-19 mit Medizinhistoriker Frank Rühli ,Blick,DE
2020-04-12 10:02:29+00:00,https://www.aargauerzeitung.ch/schweiz/neue-bag-zahlen-200-neue-coronafaelle-weniger-als-am-vortag-137643660,Neue BAG-Zahlen: 200 neue Coronafälle weniger als am Vortag - Schweiz - Aargauer Zeitung,Aargauer Zeitung,DE
2020-04-12 10:11:27.272700+00:00,https://www.blick.ch/news/schweiz/die-unverzichtbaren-in-der-coronakrise-wir-patrouillieren-durch-leere-paerke-id15841040.html,Sie sind in der Corona-Krise unverzichtbar: Die Polizistin ,Blick,DE
2020-04-12 10:29:02.959000+00:00,https://www.nzz.ch/international/markus-soeder-macht-die-corona-krise-den-bayern-zum-kanzler-ld.1551122,Markus Söder: Macht die Corona-Krise den Bayern zum Kanzler?,Neue Zürcher Zeitung,DE
2020-04-12 10:36:00+00:00,https://www.20min.ch/schweiz/news/story/Hast-du-dich-auf-Immunitaet-testen-lassen--21501418,20min - Hast du dich auf Corona-Immunität testen lassen?,20 Minuten (DE),DE
2020-04-12 10:50:00+00:00,https://www.20min.ch/entertainment/tv/story/TV-Erfolgsshow-kehrt-aus-Coronapause-zurueck-15445611,20min - TV-Erfolgsshow kehrt aus Corona-Pause zurück,20 Minuten (DE),DE
2020-04-12 10:52:03.229000+00:00,https://www.nzz.ch/zuerich/coronavirus-in-zuerich-spargelstandschliessung-wird-zum-politikum-ld.1551459,Coronavirus in Zürich: Spargelstandschliessung wird zum Politikum,Neue Zürcher Zeitung,DE
2020-04-12 11:11:49+00:00,https://www.cdt.ch/svizzera/alain-berset-negativo-al-coronavirus-DB2571674,Alain Berset negativo al coronavirus,Corriere del Ticino,IT
2020-04-12 11:15:04+00:00,https://www.aargauerzeitung.ch/limmattal/es-bringt-uns-nicht-nur-dazu-wc-papier-zu-horten-covid-19-hat-mehr-einfuss-als-wir-denken-137586795,"Corona hat mehr Einfluss, als wir denken – es lässt uns nicht nur WC-Papier horten - Limmattal - Aargauer Zeitung",Aargauer Zeitung,DE
2020-04-12 11:24:01.998000+00:00,https://www.bazonline.ch/physios-in-der-corona-falle-967335757985,Unbezahlte Fernbehandlungen   – Physios in der Corona-Falle ,Basler Zeitung,DE
2020-04-12 11:24:01.998000+00:00,https://www.tagesanzeiger.ch/physios-in-der-corona-falle-967335757985,Unbezahlte Fernbehandlungen   – Physios in der Corona-Falle | Tages-Anzeiger,Tages Anzeiger,DE
2020-04-12 11:24:43.434300+00:00,https://www.blick.ch/news/politik/bundespraesidentin-simonetta-sommaruga-zur-wirtschaftshilfe-wir-haben-so-rasch-gehandelt-wie-kaum-ein-anderes-land-id15841408.html,Bundesrätin Sommaruga zieht erste Bilanz zu Corona ,Blick,DE
2020-04-12 11:25:22.222200+00:00,https://www.blick.ch/news/schweiz/die-unverzichtbaren-in-der-corona-krise-manches-ist-sehr-belastend-id15841038.html,In der Corona-Krise unverzichtbar: Die Intensivmedizinerin ,Blick,DE
2020-04-12 11:31:33.828000+00:00,https://www.bazonline.ch/ohne-passagierfluege-ist-die-post-aufgeschmissen-596665823691,Postversand in Corona-Zeiten – Ohne Passagierflüge ist die Post aufgeschmissen  ,Basler Zeitung,DE
2020-04-12 11:31:33.828000+00:00,https://www.tagesanzeiger.ch/ohne-passagierfluege-ist-die-post-aufgeschmissen-596665823691,Postversand in Corona-Zeiten – Ohne Passagierflüge ist die Post aufgeschmissen  | Tages-Anzeiger,Tages Anzeiger,DE
2020-04-12 11:55:00+00:00,https://www.srf.ch/news/international/epidemie-fast-beendet-die-lehren-aus-ebola-fuer-die-corona-krise,Epidemie fast beendet - Die Lehren aus Ebola für die Corona-Krise - News ,SRF,DE
2020-04-12 11:56:31.313100+00:00,https://www.blick.ch/news/wirtschaft/rettungspaket-des-bundesrats-luftfahrt-milliarden-sorgen-fuer-unmut-id15841750.html,Corona: Umweltpolitiker wehren sich gegen Luftfahrt-Milliarden,Blick,DE
2020-04-12 12:20:03.033000+00:00,https://www.blick.ch/news/schweiz/festival-praesident-marco-solari-76-ueber-seine-zeit-auf-der-corona-intensivstation-die-leute-neben-mir-starben-id15841543.html,Corona-Opfer Marco Solari (76): «Die Leute neben mir starben» ,Blick,DE
2020-04-12 13:04:00+00:00,https://www.srf.ch/sport/mehr-sport/sportfotos-in-der-corona-krise-maskierte-fussbaelle-pappkameraden-und-ein-provokanter-ibra,"Sportfotos in der Corona-Krise - Maskierte Fussbälle, Pappkameraden und ein provokanter «Ibra» - Sport ",SRF,DE
2020-04-12 13:26:13.391000+00:00,https://www.nzz.ch/wirtschaft/die-lachszuechter-von-den-faeroeern-sind-heimliche-stars-der-corona-bekaempfung-ld.1551228,Die Lachszüchter von den Färöern sind heimliche Stars der Corona-Bekämpfung | NZZ,Neue Zürcher Zeitung,DE
2020-04-12 13:31:08.088000+00:00,https://www.blick.ch/news/wirtschaft/weniger-unfaelle-weniger-einbrueche-aber-keine-zahlung-bei-pandemie-sind-versicherungen-die-grossen-corona-profiteure-id15841460.html,Weniger Einbrüche: Profitieren Versicherungen von Corona? ,Blick,DE
2020-04-12 13:42:29+00:00,https://www.20min.ch/ro/news/monde/story/22334007,20min - La nicotine protège-t-elle du coronavirus?,20 Minutes (FR),FR
2020-04-12 14:11:31+00:00,https://www.aargauerzeitung.ch/schweiz/gesundheitsminister-berset-negativ-auf-coronavirus-getestet-137643751,Gesundheitsminister Berset negativ auf Coronavirus getestet - Schweiz - Aargauer Zeitung,Aargauer Zeitung,DE
2020-04-12 14:38:11+00:00,https://www.aargauerzeitung.ch/panorama/vermischtes/corona-lockdown-wildtiere-erobern-die-staedte-wildschweine-mitten-in-barcelona-137644739,Corona-Lockdown: Wildtiere erobern die Städte – Wildschweine mitten in Barcelona - Vermischtes - Panorama - Aargauer Zeitung,Aargauer Zeitung,DE
2020-04-12 14:59:45.372000+00:00,https://www.tagesanzeiger.ch/das-alphorn-am-uetliberg-erklingt-wieder-496534643247,Freiluftmusik trotz Corona – Das Alphorn am Uetliberg erklingt wieder | Tages-Anzeiger,Tages Anzeiger,DE
2020-04-12 15:21:53+00:00,https://www.24heures.ch/vaud-regions/expulsion-squatteurs-standby-cause-covid19/story/22997710,L’expulsion des squatteurs est en stand-by à cause du Covid-19 | 24 heures,24 heures,FR
2020-04-12 16:15:47.118000+00:00,https://www.tagesanzeiger.ch/der-schleicher-zu-viel-181105861098,In einer Welt ohne Corona – Der Schleicher zu viel | Tages-Anzeiger,Tages Anzeiger,DE
2020-04-12 17:01:22+00:00,https://www.20min.ch/schweiz/news/story/20092608,20min - Die Corona-News der Woche im Überblick,20 Minuten (DE),DE
2020-04-12 17:05:41.414100+00:00,https://www.blick.ch/sport/fussball/keine-sportanlaesse-keine-einnahmen-diese-kleinen-trifft-corona-besonders-hart-id15842291.html,"Kein Sport, keine Einnahmen: Diese Kleinen trifft Corona hart ",Blick,DE
2020-04-12 17:22:05.147000+00:00,https://www.bazonline.ch/unsere-beste-waffe-gegen-das-coronavirus-904380155244,Kampf gegen Covid-19 – Unsere beste Waffe gegen das Coronavirus ,Basler Zeitung,DE
2020-04-12 17:22:05.147000+00:00,https://www.tagesanzeiger.ch/unsere-beste-waffe-gegen-das-coronavirus-904380155244,Kampf gegen Covid-19 – Unsere beste Waffe gegen das Coronavirus | Tages-Anzeiger,Tages Anzeiger,DE
2020-04-12 17:26:37.373700+00:00,https://www.blick.ch/news/wirtschaft/fataler-corona-streit-zwischen-berset-und-parmelin-beamten-zoff-stuerzt-selbststaendige-ins-elend-id15841752.html,Corona: Beamten-Zoff stürzt Selbstständige ins Elend ,Blick,DE
2020-04-12 17:50:08.088000+00:00,https://www.blick.ch/news/politik/notprogramm-fuer-kmu-fast-100000-ausbezahlte-hilfskredite-id15841662.html,Bschiss bei Corona-Hilfsgeldern: Maurer verschärft Strafen ,Blick,DE
2020-04-12 18:07:00+00:00,https://www.20min.ch/ro/news/science/story/Voici-comment-le-Covid-19-se-propage-dans-l-air-26189545,20min - Voici comment le Covid-19 se propage dans l'air,20 Minutes (FR),FR
2020-04-12 18:51:55.822000+00:00,https://www.nzz.ch/wirtschaft/coronavirus-bill-gates-der-mann-der-die-pandemie-kommen-sah-ld.1551317,"Coronavirus: Bill Gates – der Mann, der die Pandemie kommen sah",Neue Zürcher Zeitung,DE
2020-04-12 19:08:34+00:00,https://www.20min.ch/schweiz/news/story/26563654,20min - Corona-Spione melden Polizei hunderte Gruppen,20 Minuten (DE),DE
2020-04-12 19:39:00+00:00,https://www.srf.ch/sport/fussball/internationale-ligen/fussball-trotz-corona-krise-fast-500-fans-in-weissrussland-werden-zeuge-eines-traumtors,Fussball trotz Corona-Krise - Fast 500 Fans in Weissrussland werden Zeuge eines Traumtors - Sport ,SRF,DE
2020-04-12 19:40:58.629000+00:00,https://www.bazonline.ch/ich-habe-corona-747145941985,Wem sagt man’s? – Ich habe Corona ,Basler Zeitung,DE
2020-04-12 19:40:58.629000+00:00,https://www.tagesanzeiger.ch/ich-habe-corona-747145941985,Wem sagt man’s? – Ich habe Corona | Tages-Anzeiger,Tages Anzeiger,DE
2020-04-12 19:45:25+00:00,https://www.aargauerzeitung.ch/schweiz/zahl-der-todesfaelle-steigt-auf-1076-bestaetigten-corona-faelle-nun-bei-25300-137643598,Zahl der Todesfälle steigt auf 1076 – bestätigten Corona-Fälle nun bei 25'300 - Schweiz - Aargauer Zeitung,Aargauer Zeitung,DE
2020-04-12 22:40:15.383000+00:00,https://www.nzz.ch/finanzen/corona-und-pensionskassen-schweizer-kassen-unter-schock-ld.1548222,Corona und Pensionskassen: Schweizer Kassen unter Schock,Neue Zürcher Zeitung,DE
2020-04-12 22:53:44.321000+00:00,https://www.nzz.ch/finanzen/coronavirus-geldpolitik-kann-die-ursache-der-krise-nicht-beheben-ld.1550582,Coronavirus: Geldpolitik kann die Ursache der Krise nicht beheben,Neue Zürcher Zeitung,DE
2020-04-13 05:00:37+00:00,https://www.letemps.ch/node/1205052,Le vaccin contre le coronavirus s’appelle eurobond – Les non-dits de l'économie,Le Temps,FR
2020-04-13 05:08:00+00:00,https://www.srf.ch/news/schweiz/aktuelles-zur-corona-krise-us-praesident-trump-laesst-zahlungen-an-who-stoppen,Aktuelles zur Corona-Krise - US-Präsident Trump lässt Zahlungen an WHO stoppen - News ,SRF,DE
2020-04-13 05:19:55.023000+00:00,https://www.bazonline.ch/bund-wirft-banken-einen-gigantischen-rettungsring-zu-245982620196,Corona-Kredite für Firmen  – Milliarden-Hilfe wird zum Rettungsring für die Banken ,Basler Zeitung,DE
2020-04-13 05:19:55.023000+00:00,https://www.tagesanzeiger.ch/bund-wirft-banken-einen-gigantischen-rettungsring-zu-245982620196,Corona-Kredite für Firmen  – Milliarden-Hilfe wird zum Rettungsring für die Banken | Tages-Anzeiger,Tages Anzeiger,DE
2020-04-13 05:41:27.272700+00:00,https://www.blick.ch/news/schweiz/goetti-schickt-glace-per-luftpost-grosse-oster-ueberraschung-fuer-klein-lenny-id15841624.html,Trotz Coronavirus: Oster-Überraschung vom Götti per Drohne ,Blick,DE
2020-04-13 06:02:31.313100+00:00,https://www.blick.ch/news/schweiz/drei-wochen-mit-corona-wie-es-sich-wirklich-anfuehlt-als-wuerde-der-kopf-in-einem-plastiksack-stecken-id15830811.html,SonntagsBlick-Reporter Tobias Marti litt an Corona ,Blick,DE
2020-04-13 07:00:00+00:00,https://www.swissinfo.ch/eng/global-recession_surviving-covid-19--the-swiss-economy-s-strengths-and-weaknesses/45677494,Surviving Covid-19: the Swiss economy’s strengths and weaknesses ,SWI swissinfo.ch (EN),EN
2020-04-13 07:31:24.669000+00:00,https://www.nzz.ch/wirtschaft/coronavirus-in-grossbritannien-reformanstoss-fuer-die-marode-bahn-ld.1550027,Coronavirus in Grossbritannien: Reformanstoss für die marode Bahn,Neue Zürcher Zeitung,DE
2020-04-13 07:45:12.121200+00:00,https://www.blick.ch/incoming/seit-tagen-kennt-der-smi-nur-eine-richtung-nach-oben-hat-die-boerse-die-corona-krise-schon-verdaut-id15842593.html,Hat die Börse die Corona-Krise schon verdaut? ,Blick,DE
2020-04-13 07:49:38.383800+00:00,https://www.blick.ch/news/ausland/arzt-in-new-york-fuehrt-durch-sein-spital-ich-sehe-hier-kranke-menschen-jeden-alters-id15842589.html,US-Gesundheitssystem stösst wegen Corona an seine Grenzen ,Blick,DE
2020-04-13 08:01:25.252500+00:00,https://www.blick.ch/sport/tennis/der-sport-gilt-als-wenig-gefaehrlich-warum-darf-ich-nicht-tennis-spielen-id15842601.html,Tennis ist Corona-Sportart: Darf ich Tennis spielen gehen? ,Blick,DE
2020-04-13 08:25:18+00:00,https://www.aargauerzeitung.ch/panorama/spendeneinbruch-bei-oekumenischer-osterkampagne-wegen-coronavirus-137647090,Spendeneinbruch bei ökumenischer Osterkampagne wegen Coronavirus - Schweiz - Aargauer Zeitung,Aargauer Zeitung,DE
2020-04-13 09:06:00+00:00,https://www.20min.ch/ro/entertainment/people/story/30634303,20min - Le comédien Maurice Barrier meurt du Covid-19,20 Minutes (FR),FR
2020-04-13 09:06:24+00:00,https://www.24heures.ch/people/comedien-maurice-barrier-meurt-covid19/story/28443587,Le comédien Maurice Barrier meurt du Covid-19 | 24 heures,24 heures,FR
2020-04-13 09:06:24+00:00,https://www.tdg.ch/people/comedien-maurice-barrier-meurt-covid19/story/28443587,Le comédien Maurice Barrier meurt du Covid-19 | Tribune de Genève,Tribune de Genève,FR
2020-04-13 09:06:44+00:00,https://www.letemps.ch/node/1205067,Pétrole : Le coronavirus plus fort que l’OPEP et le G20 ? – Géopolitique Mondiale des Energies,Le Temps,FR
2020-04-13 09:53:00+00:00,https://www.20min.ch/ro/news/monde/story/Le-coronavirus-seme-le-chaos-en-Equateur-14496937,20min - Le coronavirus sème le chaos en Equateur,20 Minutes (FR),FR
2020-04-13 10:10:28.731000+00:00,https://www.nzz.ch/wirtschaft/coronavirus-schweizer-banken-bleiben-krisenresistent-ld.1551017,Coronavirus: Schweizer Banken bleiben krisenresistent,Neue Zürcher Zeitung,DE
2020-04-13 10:20:04+00:00,https://www.aargauerzeitung.ch/schweiz/zahl-der-corona-neuinfektionen-steigt-auf-25580-faelle-137647530,Zahl der Corona-Neuinfektionen steigt auf 25'580 Fälle - Schweiz - Aargauer Zeitung,Aargauer Zeitung,DE
2020-04-13 10:28:23+00:00,https://www.aargauerzeitung.ch/schweiz/bund-meldet-280-neue-coronafaelle-schweiz-zaehlt-nun-total-25580-bestaetigte-infektionen-137647574,Bund meldet 280 neue Coronafälle – Schweiz zählt nun total 25'580 bestätigte Infektionen - Schweiz - Aargauer Zeitung,Aargauer Zeitung,DE
2020-04-13 10:33:54.777000+00:00,https://www.nzz.ch/feuilleton/niall-ferguson-coronavirus-stuerzt-weltwirtschaft-in-eine-krise-ld.1551518,Niall Ferguson: Coronavirus stürzt Weltwirtschaft in eine Krise,Neue Zürcher Zeitung,DE
2020-04-13 10:40:17+00:00,https://www.aargauerzeitung.ch/ausland/neuseeland-das-corona-wunderland-so-rottet-die-regierung-das-virus-aus-137647360,Neuseeland - das Corona-Wunderland? So rottet die Regierung das Virus aus - Ausland - Aargauer Zeitung,Aargauer Zeitung,DE
2020-04-13 10:50:03+00:00,https://www.aargauerzeitung.ch/ausland/viel-kritik-an-abe-wegen-corona-posts-in-japan-137647656,Viel Kritik an Abe wegen Corona-Posts in Japan - Ausland - Aargauer Zeitung,Aargauer Zeitung,DE
2020-04-13 11:04:00+00:00,https://www.srf.ch/news/international/coronavirus-in-krisenregionen-wenn-fast-die-haelfte-der-spitaeler-zerstoert-ist,Coronavirus in Krisenregionen - Wenn fast die Hälfte der Spitäler zerstört ist - News ,SRF,DE
2020-04-13 11:17:36.980000+00:00,https://www.bazonline.ch/bill-gates-fordert-von-den-wirtschaftsmaechten-geld-im-kampf-gegen-corona-796335364636,Wettlauf nach Corona-Impfstoff – Bill Gates fordert Geld von den Wirtschaftsmächten ,Basler Zeitung,DE
2020-04-13 11:17:36.980000+00:00,https://www.tagesanzeiger.ch/bill-gates-fordert-von-den-wirtschaftsmaechten-geld-im-kampf-gegen-corona-796335364636,Wettlauf nach Corona-Impfstoff – Bill Gates fordert Geld von den Wirtschaftsmächten | Tages-Anzeiger,Tages Anzeiger,DE
2020-04-13 11:56:28.799000+00:00,https://www.bazonline.ch/risikogruppe-wie-sich-das-schon-anhoert-499998199977,"Das Coronavirus und der Tod – «Risikogruppe, wie sich das schon anhört!» ",Basler Zeitung,DE
2020-04-13 11:56:28.799000+00:00,https://www.tagesanzeiger.ch/risikogruppe-wie-sich-das-schon-anhoert-499998199977,"Das Coronavirus und der Tod – «Risikogruppe, wie sich das schon anhört!» | Tages-Anzeiger",Tages Anzeiger,DE
2020-04-13 12:03:00+00:00,https://www.srf.ch/sport/fussball/internationale-ligen/corona-news-im-fussball-serie-a-spieler-sollen-zum-corona-test,Corona-News im Fussball - Serie-A-Spieler sollen zum Corona-Test - Sport ,SRF,DE
2020-04-13 12:35:19+00:00,https://www.aargauerzeitung.ch/ausland/einziger-schweizer-im-coronafreien-mikronesien-hier-kommt-keiner-mehr-rein-137646579,Einziger Schweizer im coronafreien Mikronesien: «Hier kommt keiner mehr rein» - Ausland - Aargauer Zeitung,Aargauer Zeitung,DE
2020-04-13 12:37:04.662000+00:00,https://www.nzz.ch/international/guenther-oettinger-ueber-die-eu-und-die-corona-krise-wir-waren-in-den-guten-jahren-nicht-konsequent-genug-als-es-darum-ging-italien-zu-ermahnen-ld.1551238,Günther Oettinger: EU muss in Corona-Krise gestärkt werden,Neue Zürcher Zeitung,DE
